4.730224609375000000e-03	-5.340576171875000000e-04	-1.597404479980468750e-05	8.906250000000000000e-01	-7.152557373046875000e-05	-1.206398010253906250e-04	-5.793571472167968750e-05	8.046875000000000000e-01	-1.544952392578125000e-04	3.409385681152343750e-05	1.102685928344726562e-05	4.453125000000000000e-01	4.726562500000000000e-01	9.531250000000000000e-01	7.390975952148437500e-05	9.140625000000000000e-01	2.467632293701171875e-05	6.628036499023437500e-05	-1.153945922851562500e-04	6.250000000000000000e-01	-1.037597656250000000e-03	2.675781250000000000e-01	-7.677078247070312500e-05	8.392333984375000000e-05	9.335937500000000000e-01	7.148437500000000000e-01	-3.218650817871093750e-05	6.796875000000000000e-01	3.890991210937500000e-04	9.921875000000000000e-01	-1.066923141479492188e-05	-1.645088195800781250e-05
5.786132812500000000e-02	8.789062500000000000e-01	7.553100585937500000e-04	9.843750000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.155273437500000000e-03	6.943941116333007812e-06	8.476562500000000000e-01	1.096725463867187500e-04	-2.222061157226562500e-04	1.000000000000000000e+00	9.960937500000000000e-01	6.679687500000000000e-01	1.000000000000000000e+00	8.164062500000000000e-01	9.218750000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	5.039062500000000000e-01	5.312500000000000000e-01	9.882812500000000000e-01	1.845703125000000000e-01	4.506111145019531250e-05	8.867187500000000000e-01	5.455017089843750000e-04	7.247924804687500000e-05	1.000000000000000000e+00	5.429687500000000000e-01	9.062500000000000000e-01	-8.392333984375000000e-05	8.984375000000000000e-01
-2.059936523437500000e-04	1.000000000000000000e+00	8.940696716308593750e-06	-6.151199340820312500e-05	-6.818771362304687500e-05	-1.358985900878906250e-05	1.724243164062500000e-03	-7.295608520507812500e-05	-2.307891845703125000e-04	-6.866455078125000000e-05	-2.107620239257812500e-04	1.697540283203125000e-04	-5.173683166503906250e-05	-2.205371856689453125e-05	-3.790855407714843750e-05	-9.536743164062500000e-05	-6.437301635742187500e-05	-1.325607299804687500e-04	-1.196861267089843750e-04	-1.592636108398437500e-04	-2.574920654296875000e-04	-2.012252807617187500e-04	1.396484375000000000e-01	5.340576171875000000e-03	3.933906555175781250e-05	1.430511474609375000e-05	1.000000000000000000e+00	-1.373291015625000000e-04	-1.537799835205078125e-05	7.773437500000000000e-01	3.339843750000000000e-01	-7.534027099609375000e-05
9.804687500000000000e-01	-7.724761962890625000e-05	-1.249313354492187500e-04	-1.630783081054687500e-04	-7.629394531250000000e-05	-8.201599121093750000e-05	9.257812500000000000e-01	3.457031250000000000e-01	1.000000000000000000e+00	-1.430511474609375000e-04	-1.373291015625000000e-04	1.564025878906250000e-04	3.600120544433593750e-05	-2.682209014892578125e-05	-6.246566772460937500e-05	-1.158714294433593750e-04	-1.258850097656250000e-04	8.085937500000000000e-01	-2.384185791015625000e-04	-8.392333984375000000e-05	7.301568984985351562e-06	1.000000000000000000e+00	-4.076957702636718750e-05	2.551269531250000000e-02	5.334615707397460938e-06	5.429687500000000000e-01	1.000000000000000000e+00	-6.866455078125000000e-05	7.929687500000000000e-01	-5.936622619628906250e-05	1.115798950195312500e-04	9.726562500000000000e-01
3.280639648437500000e-03	1.000000000000000000e+00	9.375000000000000000e-01	2.300739288330078125e-05	-1.403808593750000000e-03	1.000000000000000000e+00	-2.117156982421875000e-04	-1.358032226562500000e-03	1.704692840576171875e-05	-1.001358032226562500e-04	-1.497268676757812500e-04	-4.043579101562500000e-04	1.000000000000000000e+00	2.975463867187500000e-03	4.291534423828125000e-04	-9.632110595703125000e-05	9.346008300781250000e-05	-4.148483276367187500e-05	3.671646118164062500e-05	4.339218139648437500e-05	-1.277923583984375000e-04	-1.198053359985351562e-05	7.677078247070312500e-05	-2.317428588867187500e-04	-1.139938831329345703e-06	-1.449584960937500000e-04	-1.735687255859375000e-04	-8.869171142578125000e-05	-2.374649047851562500e-04	-6.580352783203125000e-05	2.231597900390625000e-04	-1.692771911621093750e-05
5.585937500000000000e-01	7.578125000000000000e-01	1.000000000000000000e+00	-1.239776611328125000e-04	-1.091957092285156250e-04	1.317262649536132812e-05	5.073547363281250000e-04	7.265625000000000000e-01	-1.983642578125000000e-04	-1.525878906250000000e-04	2.038478851318359375e-05	-1.592636108398437500e-04	-1.201629638671875000e-04	8.964538574218750000e-05	-5.960464477539062500e-05	8.710937500000000000e-01	2.307891845703125000e-04	8.789062500000000000e-01	-2.126693725585937500e-04	-1.640319824218750000e-04	4.628906250000000000e-01	9.492187500000000000e-01	-5.173683166503906250e-05	1.000000000000000000e+00	3.838539123535156250e-05	-9.489059448242187500e-05	-1.554489135742187500e-04	-1.233816146850585938e-05	-9.298324584960937500e-05	8.242187500000000000e-01	4.553794860839843750e-05	1.000000000000000000e+00
1.088867187500000000e-01	3.457031250000000000e-01	9.726562500000000000e-01	-1.630783081054687500e-04	2.822875976562500000e-04	1.364946365356445312e-05	1.000000000000000000e+00	1.000000000000000000e+00	-1.697540283203125000e-04	9.804687500000000000e-01	-7.063150405883789062e-06	-1.516342163085937500e-04	7.851562500000000000e-01	1.000000000000000000e+00	-1.363754272460937500e-04	2.480468750000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.625061035156250000e-03	-1.583099365234375000e-04	9.609375000000000000e-01	8.320312500000000000e-01	-1.847743988037109375e-05	-8.344650268554687500e-05	-7.724761962890625000e-05	8.085937500000000000e-01	-1.258850097656250000e-04	-3.986358642578125000e-04	-2.360343933105468750e-05	-2.670288085937500000e-04	1.000000000000000000e+00	-8.285045623779296875e-06
1.000000000000000000e+00	1.000000000000000000e+00	-3.261566162109375000e-04	-1.525878906250000000e-04	8.242187500000000000e-01	-9.059906005859375000e-05	1.000000000000000000e+00	5.834960937500000000e-02	9.417533874511718750e-06	2.470703125000000000e-01	1.000000000000000000e+00	-9.632110595703125000e-05	1.000000000000000000e+00	6.445312500000000000e-02	6.796875000000000000e-01	1.572265625000000000e-01	-2.298355102539062500e-04	8.881092071533203125e-06	3.719329833984375000e-05	-4.029273986816406250e-05	-1.373291015625000000e-04	7.031250000000000000e-01	9.453125000000000000e-01	-3.361701965332031250e-05	-3.070831298828125000e-04	7.226562500000000000e-01	-1.907348632812500000e-04	-1.688003540039062500e-04	1.000000000000000000e+00	6.103515625000000000e-03	-2.419948577880859375e-05	1.000000000000000000e+00
1.386718750000000000e-01	2.491474151611328125e-05	-6.818771362304687500e-05	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	3.378906250000000000e-01	8.945312500000000000e-01	3.554687500000000000e-01	9.765625000000000000e-01	3.265380859375000000e-03	7.390975952148437500e-05	5.632638931274414062e-06	3.933906555175781250e-05	2.689361572265625000e-04	-2.784729003906250000e-04	1.640319824218750000e-04	-3.433227539062500000e-05	-1.945495605468750000e-04	-1.201406121253967285e-07	-5.674362182617187500e-05	4.005432128906250000e-04	1.000000000000000000e+00	6.367187500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	2.384185791015625000e-05	4.433593750000000000e-01	1.072883605957031250e-04	-1.680850982666015625e-05	9.687500000000000000e-01
4.257812500000000000e-01	7.890625000000000000e-01	6.109476089477539062e-06	4.726562500000000000e-01	1.635742187500000000e-02	8.881784197001252323e-13	-3.552436828613281250e-05	-7.104873657226562500e-05	1.000000000000000000e+00	7.500000000000000000e-01	1.296997070312500000e-03	7.500000000000000000e-01	9.062500000000000000e-01	5.156250000000000000e-01	-1.811981201171875000e-04	1.337890625000000000e-01	1.468658447265625000e-04	6.953125000000000000e-01	9.648437500000000000e-01	7.514953613281250000e-04	1.688003540039062500e-04	-1.602172851562500000e-04	2.412796020507812500e-04	1.000000000000000000e+00	-1.745223999023437500e-04	1.000000000000000000e+00	2.241134643554687500e-04	3.063964843750000000e-02	1.630859375000000000e-01	2.746582031250000000e-04	1.000000000000000000e+00	6.152343750000000000e-02
7.187500000000000000e-01	-6.065368652343750000e-04	7.031250000000000000e-01	1.000000000000000000e+00	9.492187500000000000e-01	-9.346008300781250000e-05	7.812500000000000000e-01	1.298828125000000000e-01	1.708984375000000000e-01	6.718750000000000000e-01	6.523437500000000000e-01	6.054687500000000000e-01	8.046875000000000000e-01	5.546875000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	4.150390625000000000e-02	8.821487426757812500e-05	9.648437500000000000e-01	2.549495548009872437e-08	-1.430511474609375000e-04	4.863739013671875000e-05	-1.325607299804687500e-04	-1.096725463867187500e-04	2.918243408203125000e-04	-2.183914184570312500e-04	-7.390975952148437500e-05	4.882812500000000000e-01	8.750000000000000000e-01	9.960937500000000000e-01	1.000000000000000000e+00	9.804687500000000000e-01
-9.870529174804687500e-05	1.684570312500000000e-02	9.960937500000000000e-01	-1.006126403808593750e-04	1.754760742187500000e-04	7.187500000000000000e-01	9.296875000000000000e-01	4.980468750000000000e-01	8.869171142578125000e-05	9.843750000000000000e-01	5.297851562500000000e-02	-2.346038818359375000e-04	6.217956542968750000e-04	1.574707031250000000e-02	9.648437500000000000e-01	1.000000000000000000e+00	-6.389617919921875000e-05	1.000000000000000000e+00	9.648437500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.130104064941406250e-04	9.765625000000000000e-01	8.916854858398437500e-05	9.648437500000000000e-01	1.503906250000000000e-01	8.984375000000000000e-01	4.386901855468750000e-04	8.867187500000000000e-01	1.998901367187500000e-03	8.789062500000000000e-01	3.847656250000000000e-01
-1.773834228515625000e-04	1.163482666015625000e-04	1.000000000000000000e+00	5.898437500000000000e-01	9.843750000000000000e-01	-4.315376281738281250e-05	-2.193450927734375000e-05	1.211166381835937500e-04	3.164062500000000000e-01	9.101562500000000000e-01	8.750000000000000000e-01	3.203125000000000000e-01	2.670288085937500000e-04	5.000000000000000000e-01	8.984375000000000000e-01	8.906250000000000000e-01	1.000000000000000000e+00	1.831054687500000000e-02	9.335937500000000000e-01	2.382812500000000000e-01	8.320312500000000000e-01	-8.678436279296875000e-05	2.041015625000000000e-01	1.196861267089843750e-04	-1.716613769531250000e-04	6.992187500000000000e-01	9.375000000000000000e-01	8.726119995117187500e-05	9.492187500000000000e-01	5.625000000000000000e-01	2.151489257812500000e-03	6.988525390625000000e-03
-8.821487426757812500e-05	3.376007080078125000e-04	9.804687500000000000e-01	1.134872436523437500e-04	7.539062500000000000e-01	2.539062500000000000e-01	7.148437500000000000e-01	5.742187500000000000e-01	9.130859375000000000e-02	9.687500000000000000e-01	4.355468750000000000e-01	9.726562500000000000e-01	9.338378906250000000e-03	2.089843750000000000e-01	1.000000000000000000e+00	6.015625000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	3.662109375000000000e-04	9.179687500000000000e-01	7.929687500000000000e-01	7.896423339843750000e-04	6.835937500000000000e-02	9.375000000000000000e-01	-9.918212890625000000e-04	6.562500000000000000e-01	2.422332763671875000e-04	1.029968261718750000e-03	1.855468750000000000e-01	2.851562500000000000e-01	8.867187500000000000e-01	5.117187500000000000e-01
-1.235961914062500000e-03	1.000000000000000000e+00	5.898437500000000000e-01	1.000000000000000000e+00	8.242187500000000000e-01	8.750000000000000000e-01	6.796875000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.710937500000000000e-01	9.531250000000000000e-01	7.656250000000000000e-01	6.835937500000000000e-01	1.000000000000000000e+00	8.281250000000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00	3.203125000000000000e-01	1.000000000000000000e+00	9.687500000000000000e-01	4.960937500000000000e-01	1.363754272460937500e-04	5.378723144531250000e-04	4.062652587890625000e-04	1.000000000000000000e+00	-1.363754272460937500e-04	8.945312500000000000e-01	1.166992187500000000e-01	1.425781250000000000e-01	9.726562500000000000e-01	5.054473876953125000e-05	2.694129943847656250e-05
2.714843750000000000e-01	2.001953125000000000e-01	7.460937500000000000e-01	1.000000000000000000e+00	3.105468750000000000e-01	9.062500000000000000e-01	6.445312500000000000e-01	1.000000000000000000e+00	1.510620117187500000e-03	9.648437500000000000e-01	1.000000000000000000e+00	5.312500000000000000e-01	9.804687500000000000e-01	1.468658447265625000e-04	9.570312500000000000e-01	-1.602172851562500000e-04	5.590820312500000000e-02	2.177734375000000000e-01	3.789062500000000000e-01	2.441406250000000000e-04	3.814697265625000000e-05	1.298828125000000000e-01	5.517578125000000000e-02	5.371093750000000000e-02	7.187500000000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	1.697540283203125000e-04	4.296875000000000000e-01	8.789062500000000000e-01	1.000000000000000000e+00	4.785156250000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.257812500000000000e-01	4.257812500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.912109375000000000e-02	1.000000000000000000e+00	4.316406250000000000e-01	6.562500000000000000e-01	3.790855407714843750e-05	-1.478195190429687500e-04	9.804687500000000000e-01	-4.749298095703125000e-04	-1.661479473114013672e-06	4.196166992187500000e-05	9.648437500000000000e-01	3.632812500000000000e-01	1.000000000000000000e+00	5.468750000000000000e-01	8.632812500000000000e-01	2.801418304443359375e-05	-9.584426879882812500e-05	9.570312500000000000e-01	1.000000000000000000e+00	4.101562500000000000e-02	3.036499023437500000e-03	9.887695312500000000e-03	6.210937500000000000e-01	1.000000000000000000e+00	2.480468750000000000e-01
9.726562500000000000e-01	1.983642578125000000e-04	2.612304687500000000e-02	9.062500000000000000e-01	7.031250000000000000e-01	4.267692565917968750e-05	2.111816406250000000e-02	4.140625000000000000e-01	6.953125000000000000e-01	9.414062500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	7.304687500000000000e-01	1.000000000000000000e+00	5.742187500000000000e-01	-2.813339233398437500e-05	8.984375000000000000e-01	7.695312500000000000e-01	9.804687500000000000e-01	1.000000000000000000e+00	1.573562622070312500e-04	-1.993179321289062500e-04	1.000000000000000000e+00	-5.817413330078125000e-05	-3.204345703125000000e-04	5.468750000000000000e-01	-1.659393310546875000e-04	2.363281250000000000e-01	3.378906250000000000e-01	2.314453125000000000e-01	1.000000000000000000e+00	9.843750000000000000e-01
1.211166381835937500e-04	1.000000000000000000e+00	4.101562500000000000e-01	2.980232238769531250e-05	1.000000000000000000e+00	5.937500000000000000e-01	-1.411437988281250000e-04	1.411437988281250000e-04	-6.526708602905273438e-06	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	5.156250000000000000e-01	8.320312500000000000e-01	-8.821487426757812500e-05	4.199218750000000000e-01	9.687500000000000000e-01	1.000000000000000000e+00	9.140625000000000000e-01	-8.440017700195312500e-05	6.171875000000000000e-01	7.187500000000000000e-01	-4.553794860839843750e-05	8.125000000000000000e-01	1.190185546875000000e-02	7.890625000000000000e-01	1.000000000000000000e+00	3.808593750000000000e-01	1.943359375000000000e-01	6.628036499023437500e-05	1.000000000000000000e+00	9.296875000000000000e-01
-1.707077026367187500e-04	1.000000000000000000e+00	9.062500000000000000e-01	-2.765655517578125000e-04	4.101562500000000000e-01	-1.585483551025390625e-05	8.281250000000000000e-01	6.210937500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	1.000000000000000000e+00	-2.202987670898437500e-04	1.000000000000000000e+00	2.784729003906250000e-04	9.257812500000000000e-01	9.179687500000000000e-01	1.000000000000000000e+00	9.179687500000000000e-01	5.173683166503906250e-05	9.335937500000000000e-01	8.945312500000000000e-01	-2.479553222656250000e-04	4.746093750000000000e-01	-6.031990051269531250e-05	-3.576278686523437500e-05	2.574920654296875000e-04	2.813339233398437500e-05	2.500000000000000000e-01	5.000000000000000000e-01	2.765655517578125000e-04	1.163482666015625000e-04	8.125000000000000000e-01
9.765625000000000000e-01	9.531250000000000000e-01	-1.316070556640625000e-04	9.648437500000000000e-01	-1.010894775390625000e-04	1.000000000000000000e+00	-6.151199340820312500e-05	1.000000000000000000e+00	1.000000000000000000e+00	6.835937500000000000e-01	9.804687500000000000e-01	9.101562500000000000e-01	1.000000000000000000e+00	1.525878906250000000e-04	2.890625000000000000e-01	5.102157592773437500e-05	5.555152893066406250e-05	1.000000000000000000e+00	8.750000000000000000e-01	-1.487731933593750000e-04	2.441406250000000000e-02	-1.316070556640625000e-04	-1.268386840820312500e-04	-1.573562622070312500e-04	4.355468750000000000e-01	1.336669921875000000e-02	-3.452301025390625000e-04	7.421875000000000000e-01	9.101562500000000000e-01	9.765625000000000000e-01	1.000000000000000000e+00	8.007812500000000000e-01
7.591247558593750000e-04	9.960937500000000000e-01	1.884765625000000000e-01	8.632812500000000000e-01	9.804687500000000000e-01	9.687500000000000000e-01	-2.212524414062500000e-04	3.471970558166503906e-06	1.173019409179687500e-04	6.328125000000000000e-01	2.578125000000000000e-01	1.258850097656250000e-04	-1.215934753417968750e-04	8.046875000000000000e-01	1.025390625000000000e-01	7.031250000000000000e-01	1.000000000000000000e+00	9.822845458984375000e-05	-6.246566772460937500e-05	8.201599121093750000e-05	-1.201629638671875000e-04	1.728515625000000000e-01	-1.659393310546875000e-04	-7.390975952148437500e-05	-6.031990051269531250e-05	1.312255859375000000e-03	9.414062500000000000e-01	9.648437500000000000e-01	9.648437500000000000e-01	9.257812500000000000e-01	1.000000000000000000e+00	9.257812500000000000e-01
-2.932548522949218750e-05	-4.100799560546875000e-05	1.916885375976562500e-04	2.421875000000000000e-01	2.551078796386718750e-05	1.000000000000000000e+00	4.062500000000000000e-01	1.103515625000000000e-01	9.726562500000000000e-01	1.000000000000000000e+00	7.031250000000000000e-01	6.835937500000000000e-01	6.992187500000000000e-01	-1.688003540039062500e-04	-4.959106445312500000e-05	9.414062500000000000e-01	9.882812500000000000e-01	1.000000000000000000e+00	-7.820129394531250000e-05	9.804687500000000000e-01	7.963180541992187500e-05	-2.336502075195312500e-04	1.000000000000000000e+00	9.726562500000000000e-01	9.726562500000000000e-01	9.531250000000000000e-01	4.199218750000000000e-01	9.765625000000000000e-01	-1.220703125000000000e-04	-2.479553222656250000e-05	1.000000000000000000e+00	1.000000000000000000e+00
8.398437500000000000e-01	7.890625000000000000e-01	-1.525878906250000000e-04	-1.373291015625000000e-04	2.455711364746093750e-05	-8.726119995117187500e-05	4.179687500000000000e-01	9.765625000000000000e-01	9.921875000000000000e-01	3.320312500000000000e-02	-1.401901245117187500e-04	1.277923583984375000e-04	-2.651214599609375000e-04	-7.963180541992187500e-05	1.000000000000000000e+00	-6.532669067382812500e-05	2.304687500000000000e-01	5.039062500000000000e-01	3.606081008911132812e-06	-2.260208129882812500e-04	1.000000000000000000e+00	8.916854858398437500e-05	1.668930053710937500e-04	1.249313354492187500e-04	-2.651214599609375000e-04	-4.500150680541992188e-06	-6.961822509765625000e-05	1.323223114013671875e-05	4.124641418457031250e-05	-1.052856445312500000e-03	-2.241134643554687500e-04	9.531250000000000000e-01
2.896785736083984375e-05	9.492187500000000000e-01	-8.726119995117187500e-05	9.843750000000000000e-01	9.960937500000000000e-01	-9.965896606445312500e-05	-1.554489135742187500e-04	1.104736328125000000e-02	9.648437500000000000e-01	-2.479553222656250000e-04	-2.498626708984375000e-04	1.000000000000000000e+00	1.000000000000000000e+00	5.546875000000000000e-01	8.476562500000000000e-01	9.140625000000000000e-01	9.765625000000000000e-01	9.726562500000000000e-01	3.867187500000000000e-01	9.584426879882812500e-05	6.601562500000000000e-01	5.912780761718750000e-05	8.726119995117187500e-05	1.457214355468750000e-03	9.570312500000000000e-01	1.000000000000000000e+00	1.306533813476562500e-04	-1.096725463867187500e-04	-2.937316894531250000e-04	9.843750000000000000e-01	9.921875000000000000e-01	-1.704692840576171875e-05
9.492187500000000000e-01	-4.839897155761718750e-05	-8.404254913330078125e-06	9.960937500000000000e-01	1.000000000000000000e+00	1.525878906250000000e-03	1.000000000000000000e+00	9.960937500000000000e-01	-6.246566772460937500e-05	-1.583099365234375000e-04	-3.147125244140625000e-04	8.710937500000000000e-01	-2.298355102539062500e-04	2.861022949218750000e-04	-2.136230468750000000e-04	2.975463867187500000e-04	3.847656250000000000e-01	9.843750000000000000e-01	-6.055831909179687500e-05	6.875000000000000000e-01	-1.640319824218750000e-04	9.804687500000000000e-01	6.289062500000000000e-01	-1.926422119140625000e-04	1.325607299804687500e-04	5.125999450683593750e-05	6.054687500000000000e-01	-2.536773681640625000e-04	7.187500000000000000e-01	9.960937500000000000e-01	-7.438659667968750000e-05	1.697540283203125000e-04
1.000000000000000000e+00	1.000000000000000000e+00	-2.479553222656250000e-04	9.218750000000000000e-01	4.414062500000000000e-01	-3.099441528320312500e-05	1.922607421875000000e-03	-1.955032348632812500e-05	-2.312660217285156250e-05	8.728027343750000000e-03	1.000000000000000000e+00	1.396484375000000000e-01	8.906250000000000000e-01	7.148437500000000000e-01	1.000000000000000000e+00	8.554687500000000000e-01	-2.040863037109375000e-04	2.050399780273437500e-05	9.726562500000000000e-01	7.070312500000000000e-01	-4.315376281738281250e-05	9.960937500000000000e-01	8.691406250000000000e-02	8.476562500000000000e-01	1.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00	9.843750000000000000e-01	9.218750000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	-4.410743713378906250e-05
4.321336746215820312e-06	-2.479553222656250000e-05	6.796875000000000000e-01	6.031990051269531250e-05	5.937500000000000000e-01	-3.623962402343750000e-05	2.202987670898437500e-04	9.687500000000000000e-01	1.440048217773437500e-04	-1.630783081054687500e-04	-2.498626708984375000e-04	3.261566162109375000e-04	4.941406250000000000e-01	-1.287460327148437500e-04	-1.919269561767578125e-05	7.851562500000000000e-01	-8.487701416015625000e-05	5.976562500000000000e-01	-4.589557647705078125e-06	-4.553794860839843750e-05	4.692077636718750000e-04	2.133846282958984375e-05	1.000000000000000000e+00	1.931190490722656250e-05	-2.021789550781250000e-04	-1.296997070312500000e-04	-1.006126403808593750e-04	-2.682209014892578125e-05	-2.307891845703125000e-04	2.929687500000000000e-01	-2.307891845703125000e-04	1.000000000000000000e+00
-2.706050872802734375e-05	-9.727478027343750000e-05	4.355468750000000000e-01	1.000000000000000000e+00	1.031160354614257812e-05	4.160156250000000000e-01	-2.088546752929687500e-04	9.960937500000000000e-01	-2.155303955078125000e-04	-2.183914184570312500e-04	-2.117156982421875000e-04	-2.355575561523437500e-04	1.000000000000000000e+00	1.000000000000000000e+00	9.804687500000000000e-01	-3.528594970703125000e-04	-2.031326293945312500e-04	1.582031250000000000e-01	8.359375000000000000e-01	-1.206398010253906250e-04	1.000000000000000000e+00	-4.196166992187500000e-05	6.103515625000000000e-05	1.716613769531250000e-04	1.728534698486328125e-05	8.593750000000000000e-01	2.714843750000000000e-01	2.336502075195312500e-05	6.992187500000000000e-01	3.147125244140625000e-05	-2.574920654296875000e-04	3.032684326171875000e-04
-4.243850708007812500e-05	1.364946365356445312e-05	9.804687500000000000e-01	4.335937500000000000e-01	-2.741813659667968750e-06	9.335937500000000000e-01	-1.823902130126953125e-05	-1.382827758789062500e-05	-2.136230468750000000e-04	9.804687500000000000e-01	9.414062500000000000e-01	-6.103515625000000000e-05	-3.128051757812500000e-04	9.492187500000000000e-01	3.398437500000000000e-01	7.578125000000000000e-01	-1.125335693359375000e-04	1.000000000000000000e+00	6.445312500000000000e-02	9.804687500000000000e-01	-5.364418029785156250e-05	9.296875000000000000e-01	-2.079010009765625000e-04	8.349609375000000000e-02	-8.630752563476562500e-05	-1.382827758789062500e-04	9.921875000000000000e-01	-1.726150512695312500e-04	7.382812500000000000e-01	6.562500000000000000e-01	8.515625000000000000e-01	1.269531250000000000e-01
1.794433593750000000e-02	3.144531250000000000e-01	9.726562500000000000e-01	3.750000000000000000e-01	7.734375000000000000e-01	-5.245208740234375000e-05	5.674362182617187500e-05	-6.198883056640625000e-05	8.203125000000000000e-01	5.898437500000000000e-01	2.851562500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	-1.440048217773437500e-04	9.570312500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	8.085937500000000000e-01	9.726562500000000000e-01	2.929687500000000000e-01	-5.364418029785156250e-05	-6.246566772460937500e-05	-1.230239868164062500e-04	-5.340576171875000000e-05	9.531250000000000000e-01	2.500000000000000000e-01	1.000000000000000000e+00	7.343750000000000000e-01	1.115798950195312500e-04	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
4.921875000000000000e-01	2.382812500000000000e-01	8.437500000000000000e-01	9.492187500000000000e-01	1.000000000000000000e+00	9.765625000000000000e-01	7.734375000000000000e-01	-1.707077026367187500e-04	1.000000000000000000e+00	6.718750000000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01	8.632812500000000000e-01	1.029968261718750000e-04	9.531250000000000000e-01	1.000000000000000000e+00	9.414062500000000000e-01	7.070312500000000000e-01	6.640625000000000000e-01	6.757812500000000000e-01	1.000000000000000000e+00	4.577636718750000000e-04	9.726562500000000000e-01	6.289062500000000000e-01	9.921875000000000000e-01	9.843750000000000000e-01	9.687500000000000000e-01	9.960937500000000000e-01	8.789062500000000000e-03	5.859375000000000000e-01	1.000000000000000000e+00	9.609375000000000000e-01
